Возраст;Позиции;Имя;Зарплата;Сумма трансфера;Ликвидность;Характер;Физ;Псих;Тех;ОВР;Вратарь;Вратарь (Зщ);Вратарь-чистильщик (Зщ);Вратарь-чистильщик (По);Вратарь-чистильщик (Ат);ЦЗ;КЗ;ОП;ЦП;КП;АП;АКП;ЦН
21;В;Ben Clarke;€35,000 в год;€14тыс. - €140тыс.;;Достаточно профессионален;;;1;;;44.5;54.4;56.0;61.6;;;;;;;;
19;П (Ц);Danny McCarthy;€16,000 в год;€14тыс. - €140тыс.;;Сдержанный;;;9;;;18.1;35.2;36.0;37.6;;;;;;;;
16;П/АП (ПЦ);Geraint Hughes;€8,750 в год;€14тыс. - €140тыс.;;Неамбициозный;;;15;;;16.0;32.8;33.8;35.0;;;;;;;;
20;З (ПЦ);William Jones;€25,000 в год;€14тыс. - €140тыс.;;Достаточно профессионален;;;11;;;16.4;26.9;27.7;28.0;;;;;;;;
21;НП (Ц);Freddie Davidson;€22,500 в год;€14тыс. - €150тыс.;;Достаточно дисциплинированный;;;11;;;13.2;23.9;24.9;25.3;;;;;;;;
18;З/КЗ (П);Jamie Dovey;€47,500 в год;€14тыс. - €150тыс.;;Достаточно настойчивый;;;7;;;20.2;30.4;31.0;31.8;;;;;;;;
19;НП (Ц);Craig Walker;€147,000 в год;€14тыс. - €3.3млн.;;Неамбициозный;;;12;;;15.8;30.5;31.7;32.8;;;;;;;;
18;НП (Ц);David Menzi;€10,000 в год;€16тыс. - €45тыс.;;Сдержанный;;;10;;;15.9;31.6;32.7;33.8;;;;;;;;
20;П/АП (ЛЦ);Carlos Fraile;€21,000 в год;€16тыс. - €45тыс.;;Сдержанный;;;13;;;14.8;27.4;28.3;29.4;;;;;;;;
16;З (ЛЦ);Tyler Lee;€8,750 в год;€16тыс. - €45тыс.;;Энергичный;;;11;;;17.3;26.8;27.6;27.9;;;;;;;;
15;НП (Ц);Russell Baker;€8,750 в год;€16тыс. - €45тыс.;;Нерешительный;;;8;;;17.6;29.2;29.9;30.2;;;;;;;;
16;НП (Ц);Iestyn Briers;€8,750 в год;€16тыс. - €45тыс.;;Достаточно амбициозный;;;8;;;18.6;31.4;32.1;33.6;;;;;;;;
20;З (ЛЦ);Matthew Cook;€12,000 в год;€16тыс. - €45тыс.;;Сдержанный;;;7;;;20.2;30.0;30.8;32.3;;;;;;;;
17;АП (П), НП (Ц);Aaron Barrett;€8,750 в год;€16тыс. - €45тыс.;;Ненадежный;;;5;;;12.7;23.0;24.0;25.1;;;;;;;;
18;П/АП (П), НП (Ц);Jonathan Hyde;€8,500 в год;€16тыс. - €45тыс.;;Сдержанный;;;5;;;14.4;22.1;22.5;23.2;;;;;;;;
17;П/АП (П), НП (Ц);Mickey McHale;€8,750 в год;€16тыс. - €45тыс.;;Сдержанный;;;14;;;13.9;25.3;26.2;27.3;;;;;;;;
16;ОП;Christian Olayinka;€8,750 в год;€16тыс. - €45тыс.;;Неамбициозный;;;9;;;18.2;30.0;30.7;31.9;;;;;;;;
16;З (Ц);Gary Roe;€8,750 в год;€16тыс. - €45тыс.;;Неамбициозный;;;9;;;17.4;29.4;30.4;31.9;;;;;;;;
21;АП (П), НП (Ц);Mickey Ryan;€31,500 в год;€16тыс. - €50тыс.;;Сдержанный;;;10;;;18.0;32.6;33.6;34.7;;;;;;;;
15;П/АП (Л), НП (Ц);Michael Dreher;€8,750 в год;€16тыс. - €50тыс.;;Сдержанный;;;6;;;12.9;24.4;25.1;25.9;;;;;;;;
16;В;John Spencer;€8,750 в год;€16тыс. - €50тыс.;;Неамбициозный;;;1;;;42.8;53.1;55.0;57.6;;;;;;;;
18;З (ПЦ), ОП;Tom Bray;€6,250 в год;€16тыс. - €150тыс.;;Неамбициозный;;;7;;;17.0;26.9;28.0;28.3;;;;;;;;
17;З (ПЦ), КЗ (П);Mark Keogh;€8,750 в год;€16тыс. - €150тыс.;;Сдержанный;;;7;;;19.1;26.4;26.9;27.6;;;;;;;;
16;ОП, П (Ц);David Parr;€8,750 в год;€16тыс. - €150тыс.;;Нерешительный;;;10;;;16.6;30.0;31.0;31.8;;;;;;;;
20;З (ПЦ), ОП, П (Ц);Denis Kimberley;€27,500 в год;€16тыс. - €160тыс.;;Достаточно профессионален;;;8;;;21.3;34.1;34.8;35.2;;;;;;;;
16;НП (Ц);Jimmy Davies;€8,750 в год;€16тыс. - €160тыс.;;Сдержанный;;;9;;;15.8;28.1;29.0;29.4;;;;;;;;
17;З (ПЛЦ);Ciarán Henry;€8,750 в год;€16тыс. - €160тыс.;;Энергичный;;;6;;;19.9;31.4;32.2;32.9;;;;;;;;
21;В;Dan Spillane;€20,000 в год;€16тыс. - €160тыс.;;Неамбициозный;;;2;;;45.7;50.9;52.2;55.2;;;;;;;;
19;П/АП (П), НП (Ц);Kieran Rowan;€29,000 в год;€16тыс. - €160тыс.;;Сдержанный;;;8;;;17.2;31.1;31.9;32.3;;;;;;;;
21;З (Ц), ОП, П (Ц);Milan Smith;€25,500 в год;€16тыс. - €160тыс.;;Сдержанный;;;10;;;20.9;34.3;35.5;36.2;;;;;;;;
21;З (ПЦ);Noel Barrett;€22,000 в год;€16тыс. - €160тыс.;;Сдержанный;;;3;;;21.0;29.8;30.3;30.7;;;;;;;;
20;В;Bernard Samuel;€18,000 в год;€16тыс. - €160тыс.;;Легкомысленный;;;4;;;50.1;59.5;61.2;63.8;;;;;;;;
17;З (ЛЦ);Mustafa Kaya;€8,750 в год;€16тыс. - €160тыс.;;Неамбициозный;;;7;;;19.1;29.6;30.2;31.0;;;;;;;;
17;В;Gede Arif;€8,750 в год;€16тыс. - €160тыс.;;Низкая самооценка;;;4;;;43.5;53.0;54.4;54.7;;;;;;;;
21;З (ПЛ), П (П);Joseph Diakhaby;€47,500 в год;€16тыс. - €160тыс.;;Напористый;;;7;;;19.4;28.1;28.5;30.0;;;;;;;;
16;В;David Ready;€8,750 в год;€16тыс. - €160тыс.;;Неамбициозный;;;8;;;41.4;52.0;54.0;54.7;;;;;;;;
19;П (П), АП (Ц), НП (Ц);Brandon Frew;€35,000 в год;€16тыс. - €170тыс.;;Достаточно профессионален;;;9;;;19.9;35.1;36.4;36.7;;;;;;;;
20;П/АП (Ц), НП (Ц);Dan Wells;€33,500 в год;€16тыс. - €170тыс.;;Достаточно настойчивый;;;16;;;16.2;29.0;29.7;30.8;;;;;;;;
15;ОП, П (Ц);Cameron Kitching;€8,750 в год;€18тыс. - €50тыс.;;Сдержанный;;;12;;;19.9;32.8;33.8;34.9;;;;;;;;
17;АП (Л);Garry Heath;€8,750 в год;€18тыс. - €50тыс.;;Сдержанный;;;10;;;15.8;24.3;24.8;25.2;;;;;;;;
17;З (Ц), КЗ (Л);Quinton Baptiste;€8,750 в год;€18тыс. - €50тыс.;;Нерешительный;;;8;;;16.8;27.0;27.8;28.9;;;;;;;;
16;В;Lee Higgins;€8,750 в год;€18тыс. - €50тыс.;;Сдержанный;;;4;;;41.2;46.6;47.7;49.6;;;;;;;;
18;П (Ц), АП (П), НП (Ц);Andy Cole;€11,000 в год;€18тыс. - €55тыс.;;Нерешительный;;;9;;;13.9;24.7;25.4;26.5;;;;;;;;
17;З (П), П (Ц), НП (Ц);Ollie Moses;€8,750 в год;€18тыс. - €55тыс.;;Темпераментный;;;9;;;18.0;28.2;29.0;30.2;;;;;;;;
19;АП (Л), НП (Ц);Jacob Prior;€18,000 в год;€18тыс. - €55тыс.;;Сдержанный;;;5;;;17.4;26.6;27.3;27.6;;;;;;;;
15;ОП, П (Ц);Lamin Colley;€8,750 в год;€18тыс. - €170тыс.;;Сдержанный;;;11;;;16.2;24.4;24.9;26.0;;;;;;;;
21;АП (П), НП (Ц);Joshua Ainsworth;€58,000 в год;€18тыс. - €170тыс.;;Профессионал;;;16;;;15.6;30.7;32.0;33.1;;;;;;;;
21;З (Ц);Jack Gray;€62,000 в год;€18тыс. - €170тыс.;;Неамбициозный;;;7;;;25.0;36.8;37.7;38.1;;;;;;;;
16;АП (Ц);Chris Payne;€8,750 в год;€18тыс. - €170тыс.;;Сдержанный;;;10;;;18.9;35.6;36.5;37.6;;;;;;;;
17;П/АП (П), НП (Ц);Jack Skeppmark;€8,750 в год;€18тыс. - €170тыс.;;Достаточно дисциплинированный;;;12;;;15.4;27.0;27.9;29.0;;;;;;;;
19;З/КЗ (П);Patrick Gutteridge;€39,000 в год;€18тыс. - €170тыс.;;Достаточно профессионален;;;8;;;21.3;34.3;35.1;35.5;;;;;;;;
19;З (Ц);Kevin Orrett;€8,750 в год;€18тыс. - €180тыс.;;Сдержанный;;;9;;;21.2;34.4;35.5;36.6;;;;;;;;
21;З (ПЦ);Jacob Bell;€33,000 в год;€18тыс. - €180тыс.;;Сдержанный;;;4;;;21.9;33.6;34.6;35.7;;;;;;;;
17;АП (Ц), НП (Ц);Lewis Hooper;€8,750 в год;€18тыс. - €180тыс.;;Достаточно амбициозный;;;8;;;16.0;28.5;29.4;29.8;;;;;;;;
16;АП (Ц);Tony Barrow;€8,750 в год;€18тыс. - €180тыс.;;Сдержанный;;;10;;;19.0;34.4;35.0;35.8;;;;;;;;
21;П/АП (П);Nathan Heaton;€37,500 в год;€18тыс. - €180тыс.;;Энергичный;;;10;;;15.1;27.0;27.6;28.8;;;;;;;;
18;В;Steve Cook;€12,250 в год;€18тыс. - €180тыс.;;Непостоянный;;;3;;;41.9;50.6;52.0;52.8;;;;;;;;
20;В;Garry Thomas-Sadler;€18,000 в год;€18тыс. - €190тыс.;;Достаточно лояльный;;;1;;;47.6;53.2;54.1;54.5;;;;;;;;
19;З (ЛЦ);Osman Yıldırım;€11,750 в год;€18тыс. - €190тыс.;;Ненадежный;;;6;;;21.5;33.4;34.5;35.2;;;;;;;;
20;З (ПЦ);Robert Swaby;€28,500 в год;€18тыс. - €190тыс.;;Сдержанный;;;7;;;19.2;29.2;29.8;30.1;;;;;;;;
19;З/КЗ (П);Barry McCabe;€16,000 в год;€20тыс. - €55тыс.;;Темпераментный;;;10;;;18.6;27.2;27.7;28.1;;;;;;;;
19;ОП, П (Ц);Jay Browne;€20,000 в год;€20тыс. - €55тыс.;;Неамбициозный;;;7;;;17.2;29.6;30.4;30.8;;;;;;;;
17;НП (Ц);Alejandro Martínez;€8,750 в год;€20тыс. - €60тыс.;;Идеалист;;;13;;;17.2;30.9;32.1;32.8;;;;;;;;
20;З (Л);Will Emberton;€24,500 в год;€20тыс. - €60тыс.;;Неамбициозный;;;4;;;20.8;30.0;30.4;31.2;;;;;;;;
17;АП (П), НП (Ц);Fatih Ortaç;€8,750 в год;€20тыс. - €60тыс.;;Достаточно настойчивый;;;10;;;14.8;26.3;27.1;27.4;;;;;;;;
19;ОП, П (Ц);Lee Wainwright;€31,500 в год;€20тыс. - €60тыс.;;Достаточно настойчивый;;;9;;;20.5;35.5;36.4;37.1;;;;;;;;
15;АП (Ц);Carlo Battisti;€8,750 в год;€20тыс. - €60тыс.;;Сдержанный;;;9;;;17.4;26.1;26.7;27.5;;;;;;;;
16;АП (ПЦ), НП (Ц);Andy Thomason;€8,750 в год;€20тыс. - €60тыс.;;Спортивный;;;10;;;15.9;29.2;30.2;30.9;;;;;;;;
19;З (Ц);Jussi Hyvönen;€85,500 в год;€20тыс. - €190тыс.;;Непостоянный;;;7;;;19.4;31.1;31.9;32.7;;;;;;;;
19;З (Ц);Leigh Jackson;€25,000 в год;€20тыс. - €200тыс.;;Сдержанный;;;9;;;17.0;28.2;29.2;29.9;;;;;;;;
17;З (ЛЦ);Kieran Platt;€8,750 в год;€20тыс. - €200тыс.;;Достаточно амбициозный;;;7;;;19.4;31.2;32.0;33.2;;;;;;;;
17;АП (П), НП (Ц);Ben Williams;€8,750 в год;€20тыс. - €200тыс.;;Достаточно профессионален;;;13;;;16.9;30.3;31.2;32.4;;;;;;;;
16;З (ПЛ);Ramiro Zabaco;€8,750 в год;€20тыс. - €200тыс.;;Неамбициозный;;;9;;;21.2;34.5;35.6;35.9;;;;;;;;
19;З (ПЦ);Sékou Cissé;€41,500 в год;€20тыс. - €200тыс.;;Достаточно лояльный;;;7;;;19.4;31.8;32.5;32.9;;;;;;;;
17;В;Lincoln Melia;€8,750 в год;€20тыс. - €200тыс.;;Неамбициозный;;;6;;;52.4;61.7;63.3;67.4;;;;;;;;
21;З (ПЦ);Kristian Hall;€15,250 в год;€20тыс. - €210тыс.;;Достаточно настойчивый;;;5;;;21.5;29.9;30.4;30.8;;;;;;;;
15;П/АП (Ц);Charles Yadav;€8,750 в год;€20тыс. - €210тыс.;;Сдержанный;;;9;;;17.2;29.8;30.6;31.4;;;;;;;;
21;З (Ц);Lewis Parsons;€37,000 в год;€20тыс. - €210тыс.;;Жизнерадостный;;;5;;;18.2;28.0;28.6;29.8;;;;;;;;
21;ОП, П/АП (Ц);Stephen Maddox;€31,500 в год;€20тыс. - €210тыс.;;Сдержанный;;;11;;;15.3;29.9;31.0;31.4;;;;;;;;
19;П (Ц);Trevor McKinley;€6,250 в год;€20тыс. - €210тыс.;;Достаточно лояльный;;;12;;;15.6;29.7;30.5;30.9;;;;;;;;
16;П/АП (П), НП (Ц);Dean Selvey;€8,750 в год;€20тыс. - €210тыс.;;Нерешительный;;;11;;;15.0;28.4;29.2;30.0;;;;;;;;
17;З/КЗ (Л);Dave O'Connor;€8,750 в год;€22тыс. - €60тыс.;;Достаточно профессионален;;;7;;;22.3;34.6;35.5;35.8;;;;;;;;
16;З (Ц), ОП;Brandon Wood;€8,750 в год;€22тыс. - €60тыс.;;Сдержанный;;;10;;;18.2;32.0;33.0;33.4;;;;;;;;
17;АП (Л), НП (Ц);Vladimir Cassama;€8,750 в год;€22тыс. - €60тыс.;;Неамбициозный;;;10;;;15.8;28.2;29.2;30.7;;;;;;;;
18;П (ЛЦ), АП (Л);Alexander Charles;€8,750 в год;€22тыс. - €60тыс.;;Нерешительный;;;9;;;16.3;29.0;30.0;30.3;;;;;;;;
18;З (Л), КЗ (П), П (ПЦ), АП (П);Kevin Atkinson;€13,750 в год;€22тыс. - €60тыс.;;Достаточно настойчивый;;;7;;;20.5;30.0;30.8;31.5;;;;;;;;
17;КЗ/П/АП (Л);Theo Jenkins;€8,750 в год;€22тыс. - €60тыс.;;Сдержанный;;;12;;;16.6;26.8;27.7;28.8;;;;;;;;
16;НП (Ц);Þröstur Mikael Hafþórsson;€8,750 в год;€22тыс. - €60тыс.;;Легко разочаровывающийся;;;10;;;18.8;31.3;32.1;32.5;;;;;;;;
18;З/КЗ (П);Tom Gedling;€8,750 в год;€22тыс. - €65тыс.;;Неамбициозный;;;10;;;16.3;25.6;26.4;27.9;;;;;;;;
18;П (Ц);Giles Cueto;€6,250 в год;€22тыс. - €65тыс.;;Нерешительный;;;8;;;16.4;31.8;32.7;33.0;;;;;;;;
15;П (Ц), НП (Ц);Bailey Wynne;€8,750 в год;€22тыс. - €65тыс.;;Сдержанный;;;8;;;16.8;30.8;31.9;33.4;;;;;;;;
19;П (Ц), АП (П), НП (Ц);Jordan Jude;€28,000 в год;€22тыс. - €65тыс.;;Профессионал;;;8;;;15.6;26.6;27.4;28.5;;;;;;;;
16;АП (Ц);Trevor Reeves;€8,750 в год;€22тыс. - €65тыс.;;Неамбициозный;;;9;;;19.5;33.6;34.3;35.1;;;;;;;;
18;АП (ПЦ), НП (Ц);Stephen Smith;€7,750 в год;€22тыс. - €65тыс.;;Сдержанный;;;4;;;16.3;30.0;31.2;31.6;;;;;;;;
19;КЗ (П), П (Ц), АП (ПЦ);Finn Hawley;€32,000 в год;€22тыс. - €65тыс.;;Сдержанный;;;9;;;17.1;29.8;30.8;31.6;;;;;;;;
16;В;Gary Hart;€8,750 в год;€22тыс. - €65тыс.;;Нерешительный;;;3;;;44.6;50.1;51.5;52.2;;;;;;;;
21;КЗ (П), П (Ц), НП (Ц);Kilian Raum;€25,000 в год;€22тыс. - €210тыс.;;Сдержанный;;;12;;;18.5;31.8;32.8;33.9;;;;;;;;
21;З (ПЦ), КЗ (П);Conor O'Shea;€13,500 в год;€22тыс. - €210тыс.;;Сдержанный;;;7;;;16.6;26.9;27.8;28.5;;;;;;;;
19;З/КЗ (Л);Josh Hope;€328,000 в год;€22тыс. - €220тыс.;;Достаточно дисциплинированный;;;11;;;19.5;30.7;31.6;32.4;;;;;;;;
16;АП (П), НП (Ц);Vincent Frimpong;€8,750 в год;€22тыс. - €220тыс.;;Сдержанный;;;8;;;14.7;29.2;30.1;30.9;;;;;;;;
20;З (ПЛЦ);John Butler;€25,000 в год;€22тыс. - €220тыс.;;Ненадежный;;;4;;;19.3;29.1;29.8;30.2;;;;;;;;
19;В;Matthew Ketchell;€22,000 в год;€22тыс. - €220тыс.;;Неамбициозный;;;6;;;44.6;52.7;54.2;58.4;;;;;;;;
19;В;Steven Williams;€19,750 в год;€22тыс. - €230тыс.;;Неамбициозный;;;2;;;43.3;54.1;55.7;59.0;;;;;;;;
15;П/АП (Ц);Nathan Harmer;€8,750 в год;€22тыс. - €230тыс.;;Неамбициозный;;;12;;;14.9;31.3;32.2;33.3;;;;;;;;
20;В;Solomon Ugwu;€129,000 в год;€22тыс. - €230тыс.;;Сдержанный;;;3;;;50.8;60.3;62.5;63.2;;;;;;;;
16;З (ПЦ);Calvin Mawer;€8,750 в год;€24тыс. - €65тыс.;;Нерешительный;;;10;;;20.2;32.3;33.2;34.0;;;;;;;;
16;АП (П), НП (Ц);Regan Lock;€8,750 в год;€24тыс. - €65тыс.;;Достаточно дисциплинированный;;;7;;;15.5;26.5;27.2;28.3;;;;;;;;
17;З (ПЦ);Ethan Hoskins;€8,750 в год;€24тыс. - €65тыс.;;Сдержанный;;;7;;;19.0;30.1;30.8;31.5;;;;;;;;
17;З (Ц);John Wood;€8,750 в год;€24тыс. - €65тыс.;;Неамбициозный;;;3;;;17.1;24.6;25.1;25.5;;;;;;;;
16;АП (Л), НП (Ц);Mohammed Abo Ejela;€8,750 в год;€24тыс. - €70тыс.;;Неамбициозный;;;8;;;17.2;29.7;30.6;31.0;;;;;;;;
19;П/АП (П), НП (Ц);Anthony Clarke;€29,500 в год;€24тыс. - €70тыс.;;Сдержанный;;;9;;;16.8;28.5;29.6;30.7;;;;;;;;
17;З (ПЦ);Stuart Frazer;€8,750 в год;€24тыс. - €70тыс.;;Спортивный;;;11;;;17.7;27.4;28.3;29.0;;;;;;;;
19;П/АП (П);Tobias Baumgärtner;€8,750 в год;€24тыс. - €70тыс.;;Сдержанный;;;7;;;15.9;26.3;26.9;27.3;;;;;;;;
21;АП (ПЛ), НП (Ц);Bradley Long;€26,500 в год;€24тыс. - €230тыс.;;Сдержанный;;;11;;;17.4;29.4;30.2;31.0;;;;;;;;
21;П/АП (П), НП (Ц);Daryl Ward;€14,000 в год;€24тыс. - €230тыс.;;Энергичный;;;6;;;12.3;23.3;23.8;24.6;;;;;;;;
19;З (Л), КЗ (П), П (ПЦ), АП (Ц);Lee Baxter;€55,500 в год;€24тыс. - €230тыс.;;Неамбициозный;;;14;;;20.7;35.2;36.4;37.8;;;;;;;;
17;З (Ц);Billy O'Halloran;€8,750 в год;€24тыс. - €240тыс.;;Неамбициозный;;;11;;;17.1;29.4;30.5;31.6;;;;;;;;
19;З (Ц);Vasko Naumoski;€83,500 в год;€24тыс. - €240тыс.;;Темпераментный;;;12;;;21.1;33.4;34.2;35.4;;;;;;;;
17;НП (Ц);Chris Mott;€8,750 в год;€24тыс. - €250тыс.;;Сдержанный;;;9;;;15.9;29.3;30.3;30.7;;;;;;;;
21;ОП, П/АП (Ц);Kyle Murray;€9,500 в год;€24тыс. - €250тыс.;;Сдержанный;;;12;;;21.2;34.6;35.1;36.2;;;;;;;;
17;В;Jamie McLaughlin;€8,750 в год;€24тыс. - €250тыс.;;Достаточно настойчивый;;;6;;;45.3;56.7;58.9;59.3;;;;;;;;
20;П/АП (ПЛ);Henry Smith;€62,000 в год;€26тыс.;;Наемник;;;14;;;14.7;28.9;30.0;31.1;;;;;;;;
16;З (Л);Micah Haughton;€8,750 в год;€26тыс. - €75тыс.;;Сдержанный;;;9;;;19.5;31.5;32.4;32.8;;;;;;;;
17;П/АП (Л), НП (Ц);Mat Haywood;€8,750 в год;€26тыс. - €75тыс.;;Сдержанный;;;7;;;15.5;31.4;32.6;33.7;;;;;;;;
18;З (Ц);Zach Knox;€8,750 в год;€26тыс. - €75тыс.;;Неамбициозный;;;7;;;19.9;30.1;31.0;31.3;;;;;;;;
16;П/АП (Ц);Paul Read;€8,750 в год;€26тыс. - €75тыс.;;Напористый;;;14;;;16.6;29.7;30.6;31.4;;;;;;;;
19;В;Mark Coles;€29,000 в год;€26тыс. - €80тыс.;;Неамбициозный;;;4;;;47.4;56.7;58.4;58.8;;;;;;;;
19;П (Л), АП (ЛЦ);Ryley Wardley;€31,500 в год;€26тыс. - €80тыс.;;Сдержанный;;;13;;;16.6;29.4;30.4;31.5;;;;;;;;
19;З/КЗ/П (П);Matthew Roberts;€23,500 в год;€26тыс. - €250тыс.;;Достаточно настойчивый;;;9;;;18.0;26.8;27.2;28.0;;;;;;;;
19;В;Andrew Wright;€26,000 в год;€26тыс. - €250тыс.;;Достаточно дисциплинированный;;;1;;;43.9;50.5;51.7;54.7;;;;;;;;
17;НП (Ц);Facundo Rivero;€8,750 в год;€26тыс. - €250тыс.;;Достаточно настойчивый;;;13;;;17.1;32.2;33.3;34.4;;;;;;;;
19;З (ПЛ), КЗ (П);James Ward;€13,000 в год;€26тыс. - €250тыс.;;Неамбициозный;;;5;;;18.0;25.2;25.6;26.4;;;;;;;;
21;З (ПЛ);Adam Elletson;€29,500 в год;€26тыс. - €250тыс.;;Легкомысленный;;;7;;;16.6;25.9;26.5;26.8;;;;;;;;
20;З (Ц);Evan Tyrrell;€38,500 в год;€26тыс. - €250тыс.;;Ненадежный;;;7;;;22.0;34.9;35.8;37.3;;;;;;;;
18;П (Ц), АП (ПЦ), НП (Ц);Eric Betz;€34,500 в год;€26тыс. - €250тыс.;;Достаточно профессионален;;;8;;;17.7;31.7;32.8;33.5;;;;;;;;
20;З (ПЛЦ);Kristian Barker;€18,250 в год;€26тыс. - €250тыс.;;Достаточно профессионален;;;6;;;23.3;33.7;34.4;35.1;;;;;;;;
18;П (Л), АП (ПЛ);Kurtis Davies;€8,750 в год;€26тыс. - €250тыс.;;Достаточно амбициозный;;;9;;;15.3;31.2;32.0;33.1;;;;;;;;
21;З (ПЦ);Hugo Pearce;€96,000 в год;€26тыс. - €250тыс.;;Сдержанный;;;10;;;23.5;32.8;33.8;34.2;;;;;;;;
21;П (Ц), АП (ПЦ);Paul Adelaja-Ifeanyi;€52,000 в год;€26тыс. - €250тыс.;;Ненадежный;;;10;;;18.2;34.6;35.2;35.6;;;;;;;;
19;АП (ПЛ), НП (Ц);CJ Samuel;€31,500 в год;€26тыс. - €250тыс.;;Нерешительный;;;5;;;14.0;24.9;25.8;26.2;;;;;;;;
21;З/КЗ/АП (П);Kieran Niblett;€54,000 в год;€26тыс. - €275тыс.;;Сдержанный;;;12;;;20.5;31.4;31.9;33.0;;;;;;;;
21;З (ПЦ);Neil Worthington;€31,500 в год;€26тыс. - €275тыс.;;Неамбициозный;;;6;;;18.6;25.7;26.1;26.5;;;;;;;;
21;П/АП (Ц), НП (Ц);Alan Clark;€20,500 в год;€26тыс. - €275тыс.;;Неамбициозный;;;12;;;14.5;29.2;30.4;31.5;;;;;;;;
20;П/АП (Ц);John Slevin;€228,000 в год;€26тыс. - €4.4млн.;;Достаточно дисциплинированный;;;12;;;22.3;41.2;42.3;42.7;;;;;;;;
15;П/АП (Ц);Aeron Daley;€8,750 в год;€28тыс. - €80тыс.;;Нерешительный;;;11;;;16.8;26.3;26.9;27.6;;;;;;;;
16;З (П), ОП, П (ПЦ);Gordon Reid;€8,750 в год;€28тыс. - €80тыс.;;Достаточно профессионален;;;13;;;18.8;30.3;31.2;32.3;;;;;;;;
